Release Date,Movie Title,Production Budget,Domestic Gross,Worldwide Gross ,Profit,Ratio
7/24/1987,Superman IV: The Quest for Peace,17000000,14522355,36700000,19700000,0.463215
11/27/2002,They,17000000,12840842,16140842,-859158,1.05323
10/1/1999,The Adventures of Elmo in Grouchland,17000000,11634458,11634458,-5365542,1.46118
5/29/2063,55 Days at Peking,17000000,10000000,10000000,-7000000,1.7
6/5/2009,My Life in Ruins,17000000,8677425,20477425,3477425,0.830183
4/21/2006,American Dreamz,17000000,7314027,16510971,-489029,1.02962
1/25/2008,How She Move,17000000,7070641,8607815,-8392185,1.97495
2/24/2006,Running Scared,17000000,6855137,9729088,-7270912,1.74734
8/23/2012,The Apparition,17000000,4936819,10637281,-6362719,1.59815
4/30/2004,Bobby Jones: Stroke of Genius,17000000,2694071,2694071,-14305929,6.31015
8/29/1986,Shanghai Surprise,17000000,2315000,2315000,-14685000,7.34341
12/25/2010,L'illusionniste,17000000,2231474,8609949,-8390051,1.97446
1/1/1981,Roar,17000000,2110050,2110050,-14889950,8.05668
7/11/2003,Veronica Guerin,17000000,1569918,9438074,-7561926,1.80121
6/10/2016,Genius,17000000,1361045,7265283,-9734717,2.3399
3/15/2019,Nancy Drew and the Hidden Staircase,17000000,623088,624531,-16375469,27.2204
11/14/2007,Southland Tales,17000000,275380,364607,-16635393,46.6255
1/16/2015,Escobar: Paradise Lost,17000000,195792,3917679,-13082321,4.3393
2/6/2015,Mune le gardien de la lune,17000000,0,14534046,-2465954,1.16967
6/23/2009,Chasseurs de dragons,17000000,0,13446115,-3553885,1.26431
10/21/1977,Damnation Alley,17000000,0,0,-17000000,N/A
3/10/2016,The Young Messiah,16800000,6469813,7313697,-9486303,2.29706
11/10/2006,FUR: An Imaginary Portrait of Diane Arbus,16800000,223202,2281089,-14518911,7.3649
11/27/1991,My Girl,16500000,58011485,58011485,41511485,0.284426
12/11/1987,Wall Street,16500000,43848100,43848100,27348100,0.376299
12/11/1995,Sense and Sensibility,16500000,42993774,134993774,118493774,0.122228
8/18/2006,The Illusionist,16500000,39868642,83792062,67292062,0.196916
8/3/2007,Becoming Jane,16500000,18663911,39380831,22880831,0.418986
12/19/2003,House of Sand and Fog,16500000,13005485,16154786,-345214,1.02137
9/21/2007,Sydney White,16500000,11892415,13636339,-2863661,1.21
,Arn - Tempelriddaren,16500000,0,21404122,4904122,0.77088
10/17/2018,Le Flic de Belleville,16500000,0,8126380,-8373620,2.03042
6/2/1989,Dead Poets Society,16400000,95860116,239500000,223100000,0.068476
11/6/2017,Gatwick Gangsters,16066830,0,0,-16066830,N/A
12/16/1994,Dumb & Dumber,16000000,127175374,246400000,230400000,0.0649351
7/14/1989,When Harry Met Sally…,16000000,92823546,92999400,76999400,0.172044
5/19/2000,Road Trip,16000000,68525609,119739110,103739110,0.133624
12/8/1982,The Verdict,16000000,53977250,53977250,37977250,0.296421
1/15/1999,Varsity Blues,16000000,52894169,54294169,38294169,0.294691
5/16/2012,Moonrise Kingdom,16000000,45512466,68848446,52848446,0.232394
10/12/2011,The Artist,16000000,44667095,128256712,112256712,0.12475
1/9/2009,The Unborn,16000000,42670410,78208812,62208812,0.204581
8/2/2002,The Master of Disguise,16000000,40363530,40363530,24363530,0.396397
10/6/2006,The Texas Chainsaw Massacre: The Beginning,16000000,39517763,50517763,34517763,0.31672
11/30/2006,El Laberinto del Fauno,16000000,37634615,87041569,71041569,0.18382
2/4/2011,The Roommate,16000000,37300107,52545707,36545707,0.304497
2/2/2007,The Messengers,16000000,35374833,53774833,37774833,0.297537
11/2/1984,The Killing Fields,16000000,34609720,34609720,18609720,0.462298
3/2/2001,See Spot Run,16000000,33357476,43057552,27057552,0.371596
8/9/1991,Double Impact,16000000,29090445,29090445,13090445,0.550009
6/27/2001,Baby Boy,16000000,28734552,28734552,12734552,0.556821
3/19/2021,Nobody,16000000,27268035,57210518,41210518,0.279669
4/11/2001,Joe Dirt,16000000,27087695,30987695,14987695,0.516334
9/12/2008,The Women,16000000,26902075,50103808,34103808,0.319337
2/16/2007,Hot Fuzz,16000000,23618786,81742618,65742618,0.195736
8/15/2008,Vicky Cristina Barcelona,16000000,23216709,104504817,88504817,0.153103
5/3/2019,A Dog’s Journey,16000000,22782371,78870908,62870908,0.202863
7/11/2019,Stuber,16000000,22370452,29634769,13634769,0.539906
6/16/2000,Boys and Girls,16000000,21799652,21799652,5799652,0.733957
6/13/2018,Superfly,16000000,20537137,20739323,4739323,0.771481
11/18/1994,Léon,16000000,19284974,45284974,29284974,0.353318
3/12/2010,Remember Me,16000000,19068240,56506120,40506120,0.283155
10/11/2002,White Oleander,16000000,16357770,21657770,5657770,0.738765
9/18/2009,Jennifer's Body,16000000,16204793,31943401,15943401,0.500886
3/3/2000,Drowning Mona,16000000,15427192,15980376,-19624,1.00123
1/30/1987,Radio Days,16000000,14792779,14792779,-1207221,1.08161
7/18/2003,How to Deal,16000000,14108518,14125516,-1874484,1.1327
10/3/2014,Left Behind,16000000,14019924,20769209,4769209,0.770371
5/28/2004,Soul Plane,16000000,13922211,14553807,-1446193,1.09937
12/9/1988,My Stepmother Is an Alien,16000000,13854000,13854000,-2146000,1.1549
6/29/2012,People Like Us,16000000,12431792,12617472,-3382528,1.26808
5/28/1999,The Thirteenth Floor,16000000,11810854,11810854,-4189146,1.35469
9/3/2004,The Cookout,16000000,11540112,11540112,-4459888,1.38647
10/19/1979,Meteor,16000000,8400000,8400000,-7600000,1.90476
3/7/1986,Highlander,16000000,5900000,12900000,-3100000,1.24031
11/18/2016,Bleed for This,16000000,5083906,7171320,-8828680,2.23111
5/3/2002,Hollywood Ending,16000000,4839383,14839383,-1160617,1.07821
9/15/2000,Duets,16000000,4734235,6615452,-9384548,2.41858
8/13/1999,Detroit Rock City,16000000,4217115,5825314,-10174686,2.74663
10/19/2007,Things We Lost in the Fire,16000000,3287315,8120148,-7879852,1.97041
6/4/2014,The Homesman,16000000,2429989,8217571,-7782429,1.94705
3/27/2013,Trance,16000000,2322593,22594052,6594052,0.708151
5/16/2014,The Immigrant,16000000,2013456,7585011,-8414989,2.10942
8/15/1997,Steel,16000000,1686429,1686429,-14313571,9.4875
12/21/2005,The White Countess,16000000,1669971,2814566,-13185434,5.68471
7/25/2008,Bienvenue chez les Ch'tis,16000000,1477650,247474497,231474497,0.0646531
7/15/2020,Ban-do,16000000,1224525,35077947,19077947,0.456127
10/1/2014,Men Women and Children,16000000,705908,1685403,-14314597,9.49328
4/12/2019,Teen Spirit,16000000,441366,1573603,-14426397,10.1677
9/24/2010,Enter the Void,16000000,337997,1467278,-14532722,10.9045
12/31/2008,Good,16000000,31631,31631,-15968369,505.833
11/2/2012,Vamps,16000000,3361,94812,-15905188,168.755
5/11/2010,Haeundae,16000000,0,64733391,48733391,0.247168
3/9/2010,Hachiko: A Dog’s Story,16000000,0,47707417,31707417,0.335378
12/4/2013,Zulu,16000000,0,1844228,-14155772,8.67572
5/22/2020,The Lovebirds,16000000,0,0,-16000000,N/A
