Release Date,Movie Title,Production Budget,Domestic Gross,Worldwide Gross,Profit,Profit%
2/20/2004,Confessions of a Teenage Drama Queen,15000000,29331068,33118854,18118854,120.79236
4/17/1998,The Object of my Affection,15000000,29145924,29145924,14145924,94.30616
5/11/2007,28 Weeks Later,15000000,28638916,64232714,49232714,328.2180933
4/11/1997,Grosse Pointe Blank,15000000,28084357,31070412,16070412,107.13608
4/21/2000,Love & Basketball,15000000,27441122,27709625,12709625,84.73083333
9/8/2017,Home Again,15000000,27020284,37336874,22336874,148.9124933
10/27/2000,Book of Shadows: Blair Witch 2,15000000,26421314,47721314,32721314,218.1420933
10/10/1997,Boogie Nights,15000000,26410771,43111725,28111725,187.4115
7/23/2010,Ramona and Beezus,15000000,26167002,27469621,12469621,83.13080667
7/1/2021,Escape Room: Tournament of Champions,15000000,25188958,51788711,36788711,245.2580733
8/27/2014,The November Man,15000000,25018119,34820335,19820335,132.1355667
5/3/1996,The Craft,15000000,24769466,55669466,40669466,271.1297733
12/28/2005,Match Point,15000000,23089926,87950928,72950928,486.33952
11/5/1993,The Remains of the Day,15000000,22954968,63954968,48954968,326.3664533
1/15/1993,Nowhere to Run,15000000,22189039,52189039,37189039,247.9269267
9/22/2000,Urban Legends: Final Cut,15000000,21468807,38574362,23574362,157.1624133
3/20/2013,The Place Beyond the Pines,15000000,21403519,47011449,32011449,213.40966
10/20/2006,Flicka,15000000,21000147,21896367,6896367,45.97578
3/23/2007,The Hills Have Eyes II,15000000,20804166,37466538,22466538,149.77692
4/29/2016,Keanu,15000000,20591853,20688141,5688141,37.92094
2/14/2020,The Photograph,15000000,20578185,20704381,5704381,38.02920667
12/22/2010,Country Strong,15000000,20218921,20601987,5601987,37.34658
10/11/2002,Tuck Everlasting,15000000,19161999,19344615,4344615,28.9641
10/13/2006,The Marine,15000000,18844784,22165608,7165608,47.77072
7/24/1998,Disturbing Behavior,15000000,17507368,19014238,4014238,26.76158667
3/6/1998,The Big Lebowski,15000000,17498804,46189568,31189568,207.9304533
7/25/2014,A Most Wanted Man,15000000,17237855,36068890,21068890,140.4592667
6/26/2009,The Hurt Locker,15000000,17017811,49876984,34876984,232.5132267
1/28/2000,Eye of the Beholder,15000000,16500786,18260865,3260865,21.7391
11/2/2012,The Man with the Iron Fists,15000000,15634090,22018988,7018988,46.79325333
5/11/1984,Firestarter,15000000,15136870,15136870,136870,0.9124666667
1/30/2019,Miss Bala,15000000,14998027,15364632,364632,2.43088
9/21/2012,Killing Them Softly,15000000,14945541,39238443,24238443,161.58962
4/20/2001,Freddy Got Fingered,15000000,14249005,14249005,-750995,-5.006633333
6/23/2011,One Day,15000000,13843771,59168692,44168692,294.4579467
6/25/2004,De-Lovely,15000000,13337299,18524496,3524496,23.49664
10/2/2009,Whip It,15000000,13077184,18889972,3889972,25.93314667
1/11/2008,The Pirates Who Don't Do Anything: A VeggieTale…,15000000,12981269,13248444,-1751556,-11.67704
1/23/2008,U2 3D,15000000,12898847,26170402,11170402,74.46934667
9/1/2000,Highlander: Endgame,15000000,12801190,12801190,-2198810,-14.65873333
11/25/2016,The Founder,15000000,12786053,24403192,9403192,62.68794667
8/25/2006,Idlewild,15000000,12669914,12669914,-2330086,-15.53390667
4/25/2003,Confidence,15000000,12212417,12970401,-2029599,-13.53066
8/9/2019,Blinded by the Light,15000000,11901145,18144644,3144644,20.96429333
10/11/2002,Knockaround Guys,15000000,11660180,12419700,-2580300,-17.202
8/27/1999,The Muse,15000000,11614954,11614954,-3385046,-22.56697333
4/3/1998,Barney's Great Adventure,15000000,11156471,11156471,-3843529,-25.62352667
3/1/1989,New York Stories,15000000,10763469,10763469,-4236531,-28.24354
11/25/1998,Home Fries,15000000,10513979,10513979,-4486021,-29.90680667
3/24/2000,Here on Earth,15000000,10494147,10845127,-4154873,-27.69915333
10/8/2004,Raise Your Voice,15000000,10411980,14811980,-188020,-1.253466667
5/31/1985,Brazil,15000000,9929135,9934482,-5065518,-33.77012
4/23/1993,The Dark Half,15000000,9579068,9579068,-5420932,-36.13954667
3/2/2007,Black Snake Moan,15000000,9396870,10951153,-4048847,-26.99231333
2/21/2003,Dark Blue,15000000,9237470,12262065,-2737935,-18.2529
6/22/2007,A Mighty Heart,15000000,9176787,19153568,4153568,27.69045333
9/30/1983,Brainstorm,15000000,8921050,8921050,-6078950,-40.52633333
9/23/2016,Queen of Katwe,15000000,8874389,10055481,-4944519,-32.96346
3/24/2000,Whatever it Takes,15000000,8735529,8735529,-6264471,-41.76314
3/21/2003,Boat Trip,15000000,8586376,14933713,-66287,-0.4419133333
5/22/2002,The Importance of Being Earnest,15000000,8378141,8667209,-6332791,-42.21860667
5/21/1999,The Love Letter,15000000,8322608,9203182,-5796818,-38.64545333
5/5/2006,Hoot,15000000,8117637,8224998,-6775002,-45.16668
11/6/2015,Trumbo,15000000,7857741,13300181,-1699819,-11.33212667
2/8/2008,In Bruges,15000000,7800825,34533783,19533783,130.22522
1/4/2013,Promised Land,15000000,7597898,12394562,-2605438,-17.36958667
10/8/2001,Mulholland Drive,15000000,7219578,20780568,5780568,38.53712
6/7/2018,Hotel Artemis,15000000,6708137,13316627,-1683373,-11.22248667
8/20/2008,The Rocker,15000000,6409528,8767338,-6232662,-41.55108
8/21/2009,Post Grad,15000000,6382178,6563402,-8436598,-56.24398667
6/19/2009,Whatever Works,15000000,5306706,35106706,20106706,134.0447067
7/19/2000,The In Crowd,15000000,5217498,5217498,-9782502,-65.21668
12/14/2005,Los tres entierros de Melquiades Estrada,15000000,5027684,13454474,-1545526,-10.30350667
9/24/1999,Jakob the Liar,15000000,4956401,4956401,-10043599,-66.95732667
9/28/2007,Se jie,15000000,4604982,65167430,50167430,334.4495333
1/21/2011,The Company Men,15000000,4444612,4569967,-10430033,-69.53355333
10/21/2005,Kiss Kiss Bang Bang,15000000,4235837,16829464,1829464,12.19642667
4/30/1999,Idle Hands,15000000,4023741,4024142,-10975858,-73.17238667
10/29/2015,Scouts Guide to the Zombie Apocalypse,15000000,3703046,15554855,554855,3.699033333
1/26/2007,Blood and Chocolate,15000000,3526588,6551310,-8448690,-56.3246
9/22/2010,You Will Meet a Tall Dark Stranger,15000000,3247816,38535748,23535748,156.9049867
10/23/2015,Rock the Kasbah,15000000,3020665,3386153,-11613847,-77.42564667
12/4/2015,Chi-raq,15000000,2653031,2733397,-12266603,-81.77735333
9/15/2010,Never Let Me Go,15000000,2434652,11173718,-3826282,-25.50854667
9/9/2016,The Disappointments Room,15000000,2423467,3503761,-11496239,-76.64159333
12/25/2003,The Company,15000000,2281585,3393606,-11606394,-77.37596
7/18/2008,Transsiberian,15000000,2203641,6379575,-8620425,-57.4695
10/22/1999,Crazy in Alabama,15000000,1954202,1954202,-13045798,-86.97198667
1/17/1986,The Clan of the Cave Bear,15000000,1953732,1953732,-13046268,-86.97512
2/3/2017,The Comedian,15000000,1658706,1658706,-13341294,-88.94196
3/14/2008,Funny Games,15000000,1294640,8200127,-6799873,-45.33248667
6/2/2006,Banlieue 13,15000000,1200216,11599903,-3400097,-22.66731333
11/12/1999,Felicia's Journey,15000000,824295,1970268,-13029732,-86.86488
1/1/2002,Metropolis,15000000,673414,1405032,-13594968,-90.63312
8/27/2015,Cìkè Niè Yinniáng,15000000,632542,11279884,-3720116,-24.80077333
12/1/1995,Things to Do in Denver when You're Dead,15000000,529766,529766,-14470234,-96.46822667
4/26/2013,The Reluctant Fundamentalist,15000000,528731,528731,-14471269,-96.47512667
2/6/2004,The Return,15000000,501752,5953886,-9046114,-60.30742667
7/18/2003,Buffalo Soldiers,15000000,353743,1768976,-13231024,-88.20682667
4/25/2003,Steal,15000000,220944,240025,-14759975,-98.39983333
8/27/2010,Centurion,15000000,123570,7885048,-7114952,-47.43301333
10/23/2009,Ong-Bak 2,15000000,102458,7583050,-7416950,-49.44633333
10/12/1996,Silent Trigger,15000000,76382,76382,-14923618,-99.49078667
8/1/2008,Midnight Meat Train,15000000,73548,1590246,-13409754,-89.39836
9/6/2013,Winnie Mandela,15000000,61847,61847,-14938153,-99.58768667
11/4/2011,The Son of No One,15000000,30680,1148578,-13851422,-92.34281333
10/25/2002,All the Queen's Men,15000000,22723,22723,-14977277,-99.84851333
10/5/2007,The Good Night,15000000,22441,22441,-14977559,-99.85039333
10/11/2013,Khumba,15000000,0,20898221,5898221,39.32147333
5/4/2012,A Few Best Men,15000000,0,17224539,2224539,14.83026
10/10/2014,Autómata,15000000,0,6775458,-8224542,-54.83028
12/3/2015,Chiamatemi Francesco - Il papa della gente,15000000,0,3925769,-11074231,-73.82820667
,Bathory,15000000,0,3436763,-11563237,-77.08824667
2/5/2010,San suk si gin,15000000,0,2013340,-12986660,-86.57773333
12/12/2018,Roma,15000000,0,1109544,-13890456,-92.60304
10/6/2005,Dungeons & Dragons 2: The Elemental Might,15000000,0,909822,-14090178,-93.93452
2/17/2017,In Dubious Battle,15000000,0,214182,-14785818,-98.57212
7/23/2021,Midnight in the Switchgrass,15000000,0,97518,-14902482,-99.34988
4/10/2015,Broken Horses,15000000,0,3471,-14996529,-99.97686
6/29/2001,Pandaemonium,15000000,0,1438,-14998562,-99.99041333
2/12/1993,Groundhog Day,14600000,71097843,71112677,56512677,387.0731301
7/1/2015,Magic Mike XXL,14500000,66013057,123580421,109080421,752.2787655
11/1/1996,Romeo+Juliet,14500000,46338728,147542381,133042381,917.5336621
7/22/2011,Elle s'appelait Sarah,14500000,7691700,25480031,10980031,75.72435172
8/22/2014,Freedom,14500000,0,872757,-13627243,-93.98098621
8/7/1992,Unforgiven,14400000,101157447,159157447,144757447,1005.260049
1/27/2006,Manderlay,14200000,74205,543306,-13656694,-96.17390141
3/23/1990,Pretty Woman,14000000,178406268,432566361,418566361,2989.759721
9/18/1987,Fatal Attraction,14000000,156645693,320100000,306100000,2186.428571
11/12/2008,Slumdog Millionaire,14000000,141330703,383825427,369825427,2641.610193
12/17/1974,Towering Inferno,14000000,116000000,139700000,125700000,897.8571429
5/25/1988,Crocodile Dundee 2,14000000,109306210,239606210,225606210,1611.472929
12/20/1989,Born on the Fourth of July,14000000,70001698,70001698,56001698,400.0121286
10/1/1993,Cool Runnings,14000000,68856263,155008909,141008909,1007.206493
1/12/2007,Stomp the Yard,14000000,61356221,75525718,61525718,439.4694143
1/16/2009,My Bloody Valentine,14000000,51545952,102836002,88836002,634.5428714
8/31/2012,The Possession,14000000,49130588,82925064,68925064,492.3218857
10/22/1982,First Blood,14000000,47212904,125212904,111212904,794.3778857
7/13/1977,The Spy Who Loved Me,14000000,46800000,185400000,171400000,1224.285714
4/12/2019,Breakthrough,14000000,40713082,49231674,35231674,251.6548143
9/25/1998,Urban Legend,14000000,38116707,72571864,58571864,418.3704571
12/9/1981,Taps,14000000,35856053,35856053,21856053,156.1146643
2/24/2012,Tyler Perry's Good Deeds,14000000,35025791,35579177,21579177,154.1369786
1/18/1991,White Fang,14000000,34729091,34729091,20729091,148.0649357
12/21/1988,Dangerous Liaisons,14000000,34700000,34700000,20700000,147.8571429
10/18/2019,Jojo Rabbit,14000000,33370906,87068472,73068472,521.9176571
10/8/1999,Superstar,14000000,30628981,30628981,16628981,118.7784357
1/13/2012,The Iron Lady,14000000,29959436,115592104,101592104,725.6578857
7/23/1993,Poetic Justice,14000000,27450453,27450453,13450453,96.07466429
10/4/2002,Jonah: A VeggieTales Movie,14000000,25571351,25608779,11608779,82.91985
3/8/2002,All About the Benjamins,14000000,25482931,25873145,11873145,84.80817857
6/17/1977,Exorcist II: The Heretic,14000000,25011000,25011000,11011000,78.65
3/12/2010,Our Family Wedding,14000000,20255281,21410546,7410546,52.93247143
10/27/1995,Vampire in Brooklyn,14000000,19637147,19637147,5637147,40.26533571
5/5/2006,An American Haunting,14000000,16298046,30443277,16443277,117.4519786
8/22/2003,My Boss's Daughter,14000000,15549702,15565357,1565357,11.18112143
8/7/2009,A Perfect Getaway,14000000,15515460,22815460,8815460,62.96757143
10/25/1996,Thinner,14000000,15171475,15171475,1171475,8.367678571
8/21/1998,Dead Man on Campus,14000000,15064948,15064948,1064948,7.606771429
5/14/1999,Tea with Mussolini,14000000,14395874,14395874,395874,2.827671429
6/22/1977,New York New York,14000000,13800000,13800000,-200000,-1.428571429
4/26/2002,Jason X,14000000,13121555,16951798,2951798,21.08427143
5/13/1994,Crooklyn,14000000,13024170,13024170,-975830,-6.970214286
3/16/2007,I Think I Love My Wife,14000000,12559771,13205411,-794589,-5.675635714
2/20/2015,Hot Tub Time Machine 2,14000000,12314651,12826644,-1173356,-8.381114286
4/12/2019,After,14000000,12138565,58090525,44090525,314.9323214
11/17/2006,Bobby,14000000,11242801,20597806,6597806,47.12718571
2/2/2001,Head Over Heels,14000000,10397365,10397365,-3602635,-25.73310714
10/26/2012,Fun Size,14000000,9409538,11166615,-2833385,-20.23846429
4/23/1999,Lost and Found,14000000,6552255,6552255,-7447745,-53.19817857
11/30/2007,Le Scaphandre et le Papillon,14000000,5990075,22754472,8754472,62.53194286
10/6/2006,Little Children,14000000,5463019,14121177,121177,0.86555
4/21/2000,Gossip,14000000,5108820,12591270,-1408730,-10.06235714
3/26/1999,A Walk on the Moon,14000000,4741987,4741987,-9258013,-66.12866429
12/26/2014,Suffragette,14000000,4702420,37888043,23888043,170.6288786
10/27/2006,Catch a Fire,14000000,4299773,5782198,-8217802,-58.69858571
10/31/2014,Mr. Turner,14000000,3958546,25187026,11187026,79.90732857
9/7/2001,Soul Survivors,14000000,3100650,4288246,-9711754,-69.36967143
5/22/2009,Easy Virtue,14000000,2656784,20537741,6537741,46.69815
3/31/1995,Jefferson in Paris,14000000,2461628,2461628,-11538372,-82.41694286
8/6/2010,Flipped,14000000,1755212,4294635,-9705365,-69.32403571
1/1/1978,Caravans,14000000,1000000,1000000,-13000000,-92.85714286
6/25/2010,Les herbes folles,14000000,403952,1903952,-12096048,-86.40034286
1/24/2003,Amen,14000000,274299,274299,-13725701,-98.04072143
9/26/2008,The Lucky Ones,14000000,266967,266967,-13733033,-98.09309286
9/30/2011,Margaret,14000000,47185,623292,-13376708,-95.54791429
7/25/2014,The Salvation,14000000,43318,2947737,-11052263,-78.94473571
8/3/2012,Reign of Assassins,14000000,0,11354230,-2645770,-18.89835714
12/9/2005,Brokeback Mountain,13900000,83043761,176980863,163080863,1173.243619
7/1/1995,Clueless,13700000,56598476,57956568,44256568,323.0406423
,Cah,13700000,0,11738256,-1961744,-14.31929927
3/30/1990,Teenage Mutant Ninja Turtles,13500000,135265915,202000000,188500000,1396.296296
10/5/2056,The Ten Commandments,13500000,85400591,85433929,71933929,532.8439185
12/16/1973,Papillon,13500000,53267000,53292989,39792989,294.7628815
4/20/2018,Super Troopers 2,13500000,30617396,31575635,18075635,133.8935926
11/8/2002,Far From Heaven,13500000,15901849,29027914,15527914,115.0215852
10/12/2012,Seven Psychopaths,13500000,15024049,33035736,19535736,144.7091556
11/22/2000,Quills,13500000,7060876,11732088,-1767912,-13.09564444
1/29/1982,The Border,13500000,6118683,6118683,-7381317,-54.67642222
2/18/2005,Der Untergang,13500000,5501940,93631744,80131744,593.5684741
3/2/2001,The Caveman's Valentine,13500000,687081,892506,-12607494,-93.38884444
4/1/2011,The Last Godfather,13400000,164247,164247,-13235753,-98.77427612
3/14/2014,Under the Skin,13300000,2614251,7229933,-6070067,-45.6396015
12/17/2004,Mar adentro,13300000,2086345,39686345,26386345,198.3935714
9/12/2014,No Good Deed,13200000,52543632,54323210,41123210,311.5394697
12/19/2019,Pinocchio,13200000,1831718,25995655,12795655,96.9367803
12/23/1987,Good Morning Vietnam,13000000,123922370,123922370,110922370,853.249
12/3/2010,Black Swan,13000000,106954678,331266710,318266710,2448.205462
1/12/2001,Save the Last Dance,13000000,91038276,122244329,109244329,840.3409923
2/11/2011,Justin Bieber: Never Say Never,13000000,73013910,99034125,86034125,661.8009615
7/4/2018,The First Purge,13000000,69488745,137054597,124054597,954.2661308
3/16/2016,Miracles from Heaven,13000000,61705123,73814432,60814432,467.8033231
2/11/2000,Snow Day,13000000,60008303,62452927,49452927,380.4071308
1/23/2004,The Butterfly Effect,13000000,57924679,95638592,82638592,635.6814769
12/11/1974,The Godfather: Part II,13000000,57300000,57300000,44300000,340.7692308
6/23/2016,The Shallows,13000000,55121623,118763442,105763442,813.5649385
7/17/1987,RoboCop,13000000,53424681,53425390,40425390,310.9645385
8/19/1988,A Nightmare on Elm Street 4: The Dream Master,13000000,49369899,49369899,36369899,279.7684538
11/21/2007,This Christmas,13000000,49121934,49733545,36733545,282.5657308
2/14/2014,About Last Night,13000000,48637684,50445860,37445860,288.0450769
12/15/2000,Dude Where's My Car?,13000000,46729374,73180297,60180297,462.9253615
8/12/1988,Young Guns,13000000,44726644,44726644,31726644,244.0511077
10/10/2014,St. Vincent,13000000,44137712,54837234,41837234,321.8248769
7/2/2014,Earth to Echo,13000000,38934842,42174545,29174545,224.4195769
3/31/1999,10 Things I Hate About You,13000000,38177966,60413950,47413950,364.7226923
5/10/2002,The New Guy,13000000,28972187,28972187,15972187,122.8629769
2/5/1993,Loaded Weapon 1,13000000,27979399,27979399,14979399,115.2261462
3/12/1999,Baby Geniuses,13000000,27151490,27151490,14151490,108.8576154
4/24/1998,The Big Hit,13000000,27066941,27066941,14066941,108.2072385
11/9/1990,Child's Play 2,13000000,26904572,34166572,21166572,162.8197846
7/10/1996,Harriet the Spy,13000000,26570048,26570048,13570048,104.3849846
3/1/2013,21 and Over,13000000,25682380,42195766,29195766,224.5828154
11/21/2007,The Mist,13000000,25593755,57189408,44189408,339.9185231
1/21/2015,Ex Machina,13000000,25440971,38358392,25358392,195.0645538
10/29/1999,Being John Malkovich,13000000,22858926,32382381,19382381,149.0952385
9/7/2001,Two Can Play That Game,13000000,22235901,22391450,9391450,72.24192308
3/11/2016,Eye in the Sky,13000000,18704596,35402802,22402802,172.3292462
3/22/2013,Admission,13000000,18007317,18733666,5733666,44.10512308
9/20/2012,The Perks of Being a Wallflower,13000000,17742948,33069303,20069303,154.3792538
